Evasión,Género,Adulto Mayor,Tiene Pareja,Dependiente,Permanencia,Servicio Telefónico,Líneas Múltiples,Servicio Internet,Seguridad en Línea,Respaldo en Linea,Protección Dispositivo,Soporte Técnico,Streaming de TV,Streaming de Películas,Tipo Contrato,Facturación Electronica,Método de Pago,Cargo Mensual,Cargo Total,Cargo Diario
False,Masculino,False,False,False,41,True,True,DSL,False,False,True,False,False,True,Un año,False,Cheque por correo,65.0,2531.8,2.1666666666666665
False,Masculino,False,False,False,5,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,19.25,86.05,0.6416666666666667
False,Femenino,False,False,True,11,False,False,DSL,True,False,False,True,False,False,Un año,True,Cheque por correo,36.05,402.6,1.2016666666666667
True,Masculino,False,False,False,5,True,False,Fibra óptica,False,False,False,True,True,True,Mes-a-Mes,True,Cheque electrónico,96.1,453.4,3.203333333333333
False,Femenino,False,False,False,16,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,19.05,326.65,0.635
False,Masculino,True,False,False,71,True,True,Fibra óptica,False,True,False,True,True,True,Un año,False,Transferencia,105.75,7382.85,3.525
False,Femenino,False,False,False,11,False,False,DSL,False,True,True,True,False,False,Un año,True,Tarjeta de crédito,40.4,422.6,1.3466666666666667
True,Femenino,False,True,True,61,True,True,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,99.15,6010.05,3.305
False,Femenino,False,True,False,71,True,False,DSL,True,True,True,True,True,True,Un año,True,Transferencia,84.8,6046.1,2.8266666666666667
False,Masculino,False,False,False,9,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.85,178.8,0.6616666666666667
False,Femenino,False,False,False,6,True,False,DSL,True,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,49.45,314.6,1.6483333333333334
True,Femenino,False,False,False,26,True,False,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Transferencia,88.8,2274.35,2.96
False,Femenino,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Mes-a-Mes,False,Cheque por correo,55.15,322.9,1.8383333333333334
False,Masculino,False,False,False,11,True,False,Fibra óptica,False,False,True,False,False,True,Mes-a-Mes,False,Cheque electrónico,84.8,888.75,2.8266666666666667
True,Masculino,False,True,False,1,True,False,Fibra óptica,False,False,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,80.55,80.55,2.685
False,Femenino,False,True,False,49,True,False,No,False,False,False,False,False,False,Dos años,True,Transferencia,20.15,973.35,0.6716666666666666
False,Femenino,False,True,True,3,True,False,DSL,False,True,False,False,True,False,Mes-a-Mes,True,Tarjeta de crédito,58.7,168.6,1.9566666666666668
False,Femenino,False,False,False,53,True,False,Fibra óptica,True,True,True,True,False,True,Dos años,False,Cheque por correo,99.5,5424.25,3.316666666666667
True,Masculino,False,True,True,23,True,False,Fibra óptica,True,False,False,True,True,True,Mes-a-Mes,True,Cheque electrónico,99.85,2331.3,3.328333333333333
True,Masculino,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,45.35,89.5,1.5116666666666667
True,Masculino,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,48.55,48.55,1.6183333333333332
False,Masculino,False,False,True,3,True,True,No,False,False,False,False,False,False,Dos años,True,Cheque por correo,26.4,121.25,0.88
True,Femenino,True,True,False,68,True,True,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,100.2,6851.65,3.3400000000000003
True,Masculino,False,False,False,8,True,False,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,94.7,740.3,3.1566666666666667
False,Femenino,False,True,False,70,True,True,Fibra óptica,False,False,True,False,True,True,Un año,True,Cheque electrónico,97.65,6982.5,3.2550000000000003
False,Masculino,False,True,True,39,True,True,Fibra óptica,False,False,True,False,True,True,Un año,False,Cheque electrónico,100.0,3835.55,3.3333333333333335
True,Femenino,False,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,70.1,70.1,2.3366666666666664
False,Femenino,False,True,True,51,False,False,DSL,True,False,False,True,False,False,Dos años,False,Transferencia,34.2,1782.0,1.1400000000000001
True,Femenino,False,False,False,3,True,False,Fibra óptica,False,True,False,True,True,True,Mes-a-Mes,True,Cheque electrónico,97.9,315.3,3.2633333333333336
False,Masculino,False,True,False,60,True,True,Fibra óptica,False,True,True,False,True,True,Un año,False,Transferencia,102.5,6157.6,3.4166666666666665
True,Femenino,False,True,False,5,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,69.95,330.15,2.3316666666666666
True,Masculino,True,False,False,3,True,True,Fibra óptica,False,True,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,81.35,233.7,2.7116666666666664
False,Femenino,False,True,False,55,True,True,DSL,True,True,False,True,False,False,Un año,True,Tarjeta de crédito,66.05,3462.1,2.2016666666666667
False,Masculino,False,False,False,72,False,False,DSL,True,False,True,True,True,True,Dos años,True,Tarjeta de crédito,61.2,4390.25,2.04
False,Masculino,True,True,False,72,True,False,DSL,True,True,True,True,True,False,Dos años,False,Transferencia,74.4,5360.75,2.48
True,Femenino,False,False,False,41,True,True,Fibra óptica,False,True,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,106.3,4443.45,3.5433333333333334
False,Masculino,False,False,False,60,False,False,DSL,True,True,True,False,False,False,Dos años,False,Transferencia,39.6,2424.5,1.32
True,Femenino,False,False,False,6,True,False,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,False,Cheque electrónico,89.3,577.6,2.9766666666666666
False,Femenino,False,True,False,46,True,True,Fibra óptica,False,True,True,True,True,True,Dos años,True,Tarjeta de crédito,108.9,4854.3,3.6300000000000003
False,Femenino,False,False,False,15,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.9,320.45,0.6633333333333333
True,Femenino,False,True,False,58,True,True,Fibra óptica,False,False,True,True,True,True,Mes-a-Mes,True,Tarjeta de crédito,102.1,5885.4,3.4033333333333333
False,Masculino,False,True,True,23,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,19.6,426.65,0.6533333333333334
True,Femenino,True,True,True,31,True,False,Fibra óptica,False,False,True,True,True,True,Mes-a-Mes,True,Cheque electrónico,98.9,2911.3,3.296666666666667
False,Masculino,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Transferencia,45.9,521.9,1.53
False,Femenino,True,False,False,56,True,True,Fibra óptica,False,True,True,True,True,False,Dos años,True,Transferencia,99.9,5706.3,3.33
False,Femenino,False,False,True,25,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,20.05,471.7,0.6683333333333333
False,Femenino,False,False,False,68,False,False,DSL,True,True,True,True,True,True,Dos años,False,Tarjeta de crédito,64.35,4539.6,2.145
False,Femenino,False,False,False,40,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,19.65,830.25,0.6549999999999999
True,Masculino,False,False,False,36,True,True,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,84.9,3067.2,2.83
True,Masculino,False,False,False,32,True,True,Fibra óptica,True,True,False,True,True,True,Mes-a-Mes,True,Tarjeta de crédito,108.15,3432.9,3.605
False,Masculino,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Dos años,False,Transferencia,86.85,6263.8,2.895
False,Masculino,False,True,False,17,True,True,Fibra óptica,False,True,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,102.55,1742.5,3.4183333333333334
False,Masculino,False,True,False,18,True,False,Fibra óptica,False,False,True,True,False,False,Mes-a-Mes,False,Cheque electrónico,78.2,1468.75,2.606666666666667
False,Femenino,False,False,False,37,True,True,Fibra óptica,True,True,True,False,False,False,Mes-a-Mes,False,Transferencia,91.2,3382.3,3.04
False,Masculino,False,False,False,2,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.35,46.35,0.645
False,Femenino,False,True,True,28,True,False,Fibra óptica,False,False,False,False,False,False,Un año,True,Transferencia,70.4,1992.2,2.3466666666666667
False,Masculino,False,False,False,9,False,False,DSL,True,True,True,False,False,False,Un año,False,Cheque por correo,39.55,373.0,1.3183333333333331
False,Femenino,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,50.15,50.15,1.6716666666666666
False,Masculino,False,True,False,65,True,False,No,False,False,False,False,False,False,Dos años,True,Tarjeta de crédito,20.4,1414.45,0.6799999999999999
False,Femenino,False,False,False,3,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,44.6,122.7,1.4866666666666668
True,Femenino,False,False,False,1,False,False,DSL,False,False,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,34.7,34.7,1.1566666666666667
False,Masculino,False,True,False,36,True,False,Fibra óptica,True,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,93.6,3366.05,3.1199999999999997
True,Masculino,False,False,False,23,True,True,Fibra óptica,False,False,False,True,True,False,Mes-a-Mes,True,Cheque electrónico,90.6,1943.2,3.02
False,Masculino,False,True,True,22,True,False,DSL,True,True,False,True,False,False,Mes-a-Mes,True,Cheque por correo,57.95,1271.8,1.9316666666666669
False,Femenino,False,True,False,72,True,True,Fibra óptica,True,True,True,True,True,True,Dos años,False,Tarjeta de crédito,112.1,7965.95,3.7366666666666664
True,Femenino,False,True,True,17,True,True,Fibra óptica,False,False,True,False,True,False,Mes-a-Mes,False,Cheque electrónico,88.25,1460.65,2.941666666666667
True,Femenino,False,False,False,3,True,False,Fibra óptica,False,False,False,True,False,True,Mes-a-Mes,False,Cheque electrónico,85.8,272.2,2.86
True,Masculino,False,True,False,58,True,False,DSL,True,True,True,False,False,False,Un año,False,Tarjeta de crédito,60.3,3563.8,2.01
False,Masculino,False,True,True,67,True,False,DSL,True,True,True,False,True,True,Dos años,False,Tarjeta de crédito,81.35,5398.6,2.7116666666666664
False,Masculino,True,False,False,34,True,False,Fibra óptica,False,True,True,False,True,True,Un año,True,Cheque electrónico,99.85,3343.15,3.328333333333333
False,Masculino,False,False,False,10,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,20.0,198.7,0.6666666666666666
False,Femenino,False,False,False,69,True,True,DSL,True,False,True,True,True,True,Dos años,True,Tarjeta de crédito,85.35,5897.4,2.8449999999999998
False,Masculino,False,False,False,40,False,False,DSL,True,True,True,False,True,True,Un año,False,Tarjeta de crédito,62.05,2511.55,2.0683333333333334
False,Masculino,False,False,False,20,True,False,DSL,True,False,True,False,False,True,Mes-a-Mes,False,Tarjeta de crédito,64.4,1398.6,2.146666666666667
False,Femenino,False,True,True,46,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,19.4,967.85,0.6466666666666666
True,Femenino,False,True,False,2,True,False,Fibra óptica,True,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,74.4,139.4,2.48
True,Femenino,True,True,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,70.45,70.45,2.3483333333333336
False,Femenino,False,True,False,72,True,True,Fibra óptica,True,False,True,False,True,True,Dos años,True,Tarjeta de crédito,105.0,7589.8,3.5
False,Masculino,False,True,True,70,True,True,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,25.15,1790.15,0.8383333333333333
False,Femenino,False,False,False,2,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.3,44.4,0.6433333333333333
False,Masculino,False,False,True,23,True,False,DSL,False,True,False,True,False,False,Mes-a-Mes,True,Transferencia,55.3,1284.2,1.8433333333333333
False,Masculino,False,True,False,36,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,95.4,3474.2,3.18
True,Masculino,True,True,False,59,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Transferencia,93.85,5574.75,3.128333333333333
False,Masculino,False,False,False,67,True,False,No,False,False,False,False,False,False,Dos años,False,Transferencia,20.5,1430.95,0.6833333333333333
False,Masculino,False,True,True,72,True,True,Fibra óptica,True,False,True,False,True,True,Dos años,True,Transferencia,105.55,7542.25,3.518333333333333
True,Femenino,False,False,False,37,True,True,Fibra óptica,False,True,True,False,True,True,Mes-a-Mes,True,Transferencia,101.9,3545.35,3.396666666666667
False,Femenino,False,True,True,72,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,24.45,1709.1,0.815
False,Masculino,False,True,False,72,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,19.7,1421.9,0.6566666666666666
True,Masculino,False,False,False,3,True,True,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,74.4,229.55,2.48
True,Femenino,True,True,False,54,True,True,Fibra óptica,False,True,False,False,True,True,Un año,True,Tarjeta de crédito,101.5,5373.1,3.3833333333333333
True,Masculino,False,True,False,60,True,True,Fibra óptica,False,True,True,False,True,False,Mes-a-Mes,True,Cheque electrónico,95.75,5742.9,3.191666666666667
False,Femenino,False,True,False,58,True,True,Fibra óptica,True,True,True,False,True,True,Un año,True,Tarjeta de crédito,110.65,6526.65,3.6883333333333335
False,Femenino,False,True,False,31,True,False,Fibra óptica,False,True,False,False,False,True,Mes-a-Mes,True,Transferencia,83.85,2674.15,2.795
False,Femenino,False,False,False,3,True,True,DSL,False,False,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,60.25,170.5,2.0083333333333333
False,Masculino,False,False,False,55,True,False,DSL,True,False,True,True,False,False,Dos años,True,Cheque electrónico,59.2,3175.85,1.9733333333333334
True,Femenino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,44.4,44.4,1.48
False,Masculino,False,True,False,49,True,False,Fibra óptica,False,True,False,False,True,False,Mes-a-Mes,True,Tarjeta de crédito,85.3,4297.95,2.8433333333333333
True,Masculino,False,False,True,8,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,25.5,215.2,0.85
False,Femenino,True,False,False,39,True,True,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,99.75,4036.0,3.325
False,Masculino,False,True,False,66,True,True,DSL,True,True,True,False,False,False,Dos años,True,Tarjeta de crédito,66.1,4428.45,2.203333333333333
False,Femenino,False,True,True,15,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,20.55,295.95,0.685
False,Femenino,False,True,False,51,True,True,Fibra óptica,False,False,True,False,True,True,Un año,True,Cheque electrónico,98.85,4947.55,3.295
False,Masculino,True,False,False,9,True,False,DSL,False,False,False,True,False,False,Mes-a-Mes,False,Cheque por correo,49.2,447.9,1.6400000000000001
True,Femenino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,20.9,20.9,0.6966666666666667
False,Masculino,False,False,False,25,True,False,No,False,False,False,False,False,False,Un año,True,Transferencia,19.5,516.3,0.65
False,Masculino,False,True,False,22,True,False,Fibra óptica,False,False,True,False,True,False,Mes-a-Mes,True,Transferencia,87.0,1850.65,2.9
False,Masculino,False,False,False,15,True,True,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,49.0,749.25,1.6333333333333333
True,Femenino,False,True,True,28,True,False,Fibra óptica,False,False,False,False,True,True,Un año,True,Transferencia,90.1,2598.95,3.003333333333333
